Original Image,Original Image Size (KB),Original Image Path,Compressed Image,Compressed Image Size (KB),Compressed Image Path,Compression Ratio,Build Tree Time (ms),Nearest Search Time (ms),CNN Inference Time (ms),Encoding Time (s),Decoding Time (s),PSNR (dB),SSIM,Blocks (blocks/s)
glioma_0502.jpg,30.58,data/dataset/glioma\glioma_0502.jpg,compressed_glioma_0502.jpg,5.92,data/compressed/kd_tree\compressed_glioma_0502.jpg,1:5,3.1312,3.2893,0,3.3969,0.0337,25.4422,0.8798,0
glioma_0503.jpg,28.25,data/dataset/glioma\glioma_0503.jpg,compressed_glioma_0503.jpg,5.02,data/compressed/kd_tree\compressed_glioma_0503.jpg,1:5,17.1695,3.4855,0,3.6018,0.0398,27.8166,0.912,0
glioma_0504.jpg,39.43,data/dataset/glioma\glioma_0504.jpg,compressed_glioma_0504.jpg,7.06,data/compressed/kd_tree\compressed_glioma_0504.jpg,1:5,3.0341,3.1363,0,3.265,0.0254,25.3921,0.8201,0
glioma_0505.jpg,27.75,data/dataset/glioma\glioma_0505.jpg,compressed_glioma_0505.jpg,4.98,data/compressed/kd_tree\compressed_glioma_0505.jpg,1:5,4.241,3.2869,0,3.4145,0.0342,29.3319,0.878,0
glioma_0506.jpg,38.73,data/dataset/glioma\glioma_0506.jpg,compressed_glioma_0506.jpg,7.19,data/compressed/kd_tree\compressed_glioma_0506.jpg,1:5,3.0692,3.1261,0,3.2393,0.0333,24.3621,0.8341,0
glioma_0507.jpg,46.99,data/dataset/glioma\glioma_0507.jpg,compressed_glioma_0507.jpg,8.1,data/compressed/kd_tree\compressed_glioma_0507.jpg,1:5,4.0815,3.1066,0,3.1952,0.0354,25.7147,0.8201,0
glioma_0508.jpg,30.98,data/dataset/glioma\glioma_0508.jpg,compressed_glioma_0508.jpg,5.22,data/compressed/kd_tree\compressed_glioma_0508.jpg,1:5,3.0468,3.1686,0,3.2705,0.0339,28.9188,0.9091,0
glioma_0509.jpg,33.47,data/dataset/glioma\glioma_0509.jpg,compressed_glioma_0509.jpg,5.58,data/compressed/kd_tree\compressed_glioma_0509.jpg,1:5,2.9492,3.0744,0,3.1818,0.0354,29.4488,0.9106,0
glioma_0510.jpg,41.19,data/dataset/glioma\glioma_0510.jpg,compressed_glioma_0510.jpg,7.17,data/compressed/kd_tree\compressed_glioma_0510.jpg,1:5,3.0243,3.0929,0,3.1966,0.0315,26.1349,0.8493,0
glioma_0511.jpg,29.33,data/dataset/glioma\glioma_0511.jpg,compressed_glioma_0511.jpg,5.34,data/compressed/kd_tree\compressed_glioma_0511.jpg,1:5,3.6321,3.3523,0,3.4646,0.0481,27.3439,0.8641,0
glioma_0512.jpg,26.63,data/dataset/glioma\glioma_0512.jpg,compressed_glioma_0512.jpg,4.89,data/compressed/kd_tree\compressed_glioma_0512.jpg,1:5,5.089,3.2468,0,3.3518,0.0352,27.8302,0.8974,0
glioma_0513.jpg,30.78,data/dataset/glioma\glioma_0513.jpg,compressed_glioma_0513.jpg,5.75,data/compressed/kd_tree\compressed_glioma_0513.jpg,1:5,14.2634,3.3752,0,3.482,0.0418,26.1047,0.8725,0
glioma_0514.jpg,40.8,data/dataset/glioma\glioma_0514.jpg,compressed_glioma_0514.jpg,7.22,data/compressed/kd_tree\compressed_glioma_0514.jpg,1:5,2.0447,3.1322,0,3.2397,0.0322,25.8971,0.8328,0
glioma_0515.jpg,32.44,data/dataset/glioma\glioma_0515.jpg,compressed_glioma_0515.jpg,5.84,data/compressed/kd_tree\compressed_glioma_0515.jpg,1:5,3.1381,3.1707,0,3.2663,0.046,24.9579,0.8675,0
glioma_0516.jpg,31.35,data/dataset/glioma\glioma_0516.jpg,compressed_glioma_0516.jpg,5.81,data/compressed/kd_tree\compressed_glioma_0516.jpg,1:5,3.283,3.2479,0,3.344,0.0593,26.4139,0.8897,0
glioma_0517.jpg,43.25,data/dataset/glioma\glioma_0517.jpg,compressed_glioma_0517.jpg,7.97,data/compressed/kd_tree\compressed_glioma_0517.jpg,1:5,2.1367,3.1134,0,3.2161,0.0314,24.1438,0.8099,0
glioma_0518.jpg,29.75,data/dataset/glioma\glioma_0518.jpg,compressed_glioma_0518.jpg,5.76,data/compressed/kd_tree\compressed_glioma_0518.jpg,1:5,4.0348,3.2532,0,3.3681,0.0324,26.3896,0.8834,0
glioma_0519.jpg,38.82,data/dataset/glioma\glioma_0519.jpg,compressed_glioma_0519.jpg,7.08,data/compressed/kd_tree\compressed_glioma_0519.jpg,1:5,3.2632,3.0927,0,3.1922,0.044,25.5135,0.8145,0
glioma_0520.jpg,22.7,data/dataset/glioma\glioma_0520.jpg,compressed_glioma_0520.jpg,4.5,data/compressed/kd_tree\compressed_glioma_0520.jpg,1:5,2.7387,3.3442,0,3.4607,0.0264,27.8132,0.913,0
glioma_0521.jpg,26.38,data/dataset/glioma\glioma_0521.jpg,compressed_glioma_0521.jpg,4.95,data/compressed/kd_tree\compressed_glioma_0521.jpg,1:5,2.9738,3.2661,0,3.3762,0.0358,27.2375,0.9026,0
glioma_0522.jpg,33.89,data/dataset/glioma\glioma_0522.jpg,compressed_glioma_0522.jpg,6.17,data/compressed/kd_tree\compressed_glioma_0522.jpg,1:5,3.5536,3.2016,0,3.3075,0.0355,26.5892,0.864,0
glioma_0523.jpg,43.73,data/dataset/glioma\glioma_0523.jpg,compressed_glioma_0523.jpg,7.81,data/compressed/kd_tree\compressed_glioma_0523.jpg,1:5,3.0279,3.1419,0,3.2379,0.0352,24.8857,0.8233,0
glioma_0524.jpg,41.81,data/dataset/glioma\glioma_0524.jpg,compressed_glioma_0524.jpg,7.08,data/compressed/kd_tree\compressed_glioma_0524.jpg,1:5,3.1126,3.069,0,3.1632,0.0369,26.0307,0.8433,0
glioma_0525.jpg,23.74,data/dataset/glioma\glioma_0525.jpg,compressed_glioma_0525.jpg,4.52,data/compressed/kd_tree\compressed_glioma_0525.jpg,1:5,1.4541,3.3805,0,3.4742,0.0416,25.076,0.9049,0
glioma_0526.jpg,27.57,data/dataset/glioma\glioma_0526.jpg,compressed_glioma_0526.jpg,5.17,data/compressed/kd_tree\compressed_glioma_0526.jpg,1:5,0.845,3.1516,0,3.245,0.0585,27.2265,0.8834,0
glioma_0527.jpg,37.69,data/dataset/glioma\glioma_0527.jpg,compressed_glioma_0527.jpg,6.78,data/compressed/kd_tree\compressed_glioma_0527.jpg,1:5,2.2502,3.0932,0,3.2034,0.0339,25.483,0.8698,0
glioma_0528.jpg,27.5,data/dataset/glioma\glioma_0528.jpg,compressed_glioma_0528.jpg,4.98,data/compressed/kd_tree\compressed_glioma_0528.jpg,1:5,0.0,3.2629,0,3.3599,0.0431,27.4263,0.8926,0
glioma_0529.jpg,38.74,data/dataset/glioma\glioma_0529.jpg,compressed_glioma_0529.jpg,7.01,data/compressed/kd_tree\compressed_glioma_0529.jpg,1:5,4.8094,3.085,0,3.1902,0.0351,24.5883,0.8312,0
glioma_0530.jpg,31.73,data/dataset/glioma\glioma_0530.jpg,compressed_glioma_0530.jpg,6.28,data/compressed/kd_tree\compressed_glioma_0530.jpg,1:5,3.0293,3.2485,0,3.3507,0.0234,26.0496,0.8506,0
glioma_0531.jpg,34.8,data/dataset/glioma\glioma_0531.jpg,compressed_glioma_0531.jpg,6.45,data/compressed/kd_tree\compressed_glioma_0531.jpg,1:5,3.5338,3.1805,0,3.2876,0.042,26.2889,0.8474,0
glioma_0532.jpg,40.53,data/dataset/glioma\glioma_0532.jpg,compressed_glioma_0532.jpg,6.95,data/compressed/kd_tree\compressed_glioma_0532.jpg,1:5,2.6994,3.0352,0,3.1523,0.0324,26.6953,0.8775,0
glioma_0533.jpg,27.44,data/dataset/glioma\glioma_0533.jpg,compressed_glioma_0533.jpg,5.21,data/compressed/kd_tree\compressed_glioma_0533.jpg,1:5,2.1524,3.3455,0,3.4456,0.0341,26.7464,0.8851,0
glioma_0534.jpg,39.09,data/dataset/glioma\glioma_0534.jpg,compressed_glioma_0534.jpg,7.34,data/compressed/kd_tree\compressed_glioma_0534.jpg,1:5,2.3665,3.1712,0,3.2693,0.0247,23.8484,0.836,0
glioma_0535.jpg,28.4,data/dataset/glioma\glioma_0535.jpg,compressed_glioma_0535.jpg,5.14,data/compressed/kd_tree\compressed_glioma_0535.jpg,1:5,3.1927,3.2536,0,3.3712,0.0515,26.0738,0.8857,0
glioma_0536.jpg,38.33,data/dataset/glioma\glioma_0536.jpg,compressed_glioma_0536.jpg,7.0,data/compressed/kd_tree\compressed_glioma_0536.jpg,1:5,2.811,3.1391,0,3.2448,0.0491,25.5294,0.8446,0
glioma_0537.jpg,30.76,data/dataset/glioma\glioma_0537.jpg,compressed_glioma_0537.jpg,5.85,data/compressed/kd_tree\compressed_glioma_0537.jpg,1:5,3.8145,3.2769,0,3.3908,0.0447,25.7672,0.8739,0
glioma_0538.jpg,25.1,data/dataset/glioma\glioma_0538.jpg,compressed_glioma_0538.jpg,4.42,data/compressed/kd_tree\compressed_glioma_0538.jpg,1:5,2.7125,3.4003,0,3.5291,0.0336,29.1087,0.9103,0
glioma_0539.jpg,27.69,data/dataset/glioma\glioma_0539.jpg,compressed_glioma_0539.jpg,4.97,data/compressed/kd_tree\compressed_glioma_0539.jpg,1:5,4.3356,3.3184,0,3.4304,0.0346,27.3792,0.8813,0
glioma_0540.jpg,43.55,data/dataset/glioma\glioma_0540.jpg,compressed_glioma_0540.jpg,7.56,data/compressed/kd_tree\compressed_glioma_0540.jpg,1:5,2.3527,3.0885,0,3.1821,0.0363,24.9131,0.8541,0
glioma_0541.jpg,29.26,data/dataset/glioma\glioma_0541.jpg,compressed_glioma_0541.jpg,5.39,data/compressed/kd_tree\compressed_glioma_0541.jpg,1:5,3.0286,3.3143,0,3.4148,0.0283,24.5861,0.8932,0
glioma_0542.jpg,29.84,data/dataset/glioma\glioma_0542.jpg,compressed_glioma_0542.jpg,5.72,data/compressed/kd_tree\compressed_glioma_0542.jpg,1:5,2.9171,3.2157,0,3.3295,0.0368,25.7354,0.88,0
glioma_0543.jpg,38.15,data/dataset/glioma\glioma_0543.jpg,compressed_glioma_0543.jpg,7.12,data/compressed/kd_tree\compressed_glioma_0543.jpg,1:5,4.6632,3.1212,0,3.2164,0.0434,25.0173,0.8506,0
glioma_0544.jpg,34.26,data/dataset/glioma\glioma_0544.jpg,compressed_glioma_0544.jpg,6.39,data/compressed/kd_tree\compressed_glioma_0544.jpg,1:5,2.4827,3.0971,0,3.1932,0.0313,26.1227,0.8431,0
glioma_0545.jpg,27.98,data/dataset/glioma\glioma_0545.jpg,compressed_glioma_0545.jpg,5.07,data/compressed/kd_tree\compressed_glioma_0545.jpg,1:5,3.0308,3.3537,0,3.4554,0.0301,28.4646,0.9129,0
glioma_0546.jpg,34.34,data/dataset/glioma\glioma_0546.jpg,compressed_glioma_0546.jpg,6.18,data/compressed/kd_tree\compressed_glioma_0546.jpg,1:5,2.4216,3.2999,0,3.3999,0.0308,26.6378,0.8753,0
glioma_0547.jpg,25.03,data/dataset/glioma\glioma_0547.jpg,compressed_glioma_0547.jpg,4.77,data/compressed/kd_tree\compressed_glioma_0547.jpg,1:5,2.455,3.329,0,3.4201,0.0343,27.311,0.8821,0
glioma_0548.jpg,33.56,data/dataset/glioma\glioma_0548.jpg,compressed_glioma_0548.jpg,5.98,data/compressed/kd_tree\compressed_glioma_0548.jpg,1:5,3.2101,3.2899,0,3.3918,0.0348,26.6176,0.8808,0
glioma_0549.jpg,25.28,data/dataset/glioma\glioma_0549.jpg,compressed_glioma_0549.jpg,4.73,data/compressed/kd_tree\compressed_glioma_0549.jpg,1:5,0.0,3.2889,0,3.4247,0.0334,28.2253,0.9095,0
glioma_0550.jpg,39.17,data/dataset/glioma\glioma_0550.jpg,compressed_glioma_0550.jpg,7.3,data/compressed/kd_tree\compressed_glioma_0550.jpg,1:5,3.9692,3.0934,0,3.1964,0.037,25.4921,0.8254,0
glioma_0551.jpg,43.15,data/dataset/glioma\glioma_0551.jpg,compressed_glioma_0551.jpg,8.09,data/compressed/kd_tree\compressed_glioma_0551.jpg,1:5,3.4995,3.1397,0,3.2396,0.034,24.9934,0.8304,0
glioma_0552.jpg,34.98,data/dataset/glioma\glioma_0552.jpg,compressed_glioma_0552.jpg,6.44,data/compressed/kd_tree\compressed_glioma_0552.jpg,1:5,2.1372,3.206,0,3.3085,0.0358,25.7263,0.8581,0
glioma_0553.jpg,25.97,data/dataset/glioma\glioma_0553.jpg,compressed_glioma_0553.jpg,4.92,data/compressed/kd_tree\compressed_glioma_0553.jpg,1:5,0.0,3.297,0,3.3955,0.0347,27.6487,0.8905,0
glioma_0554.jpg,35.97,data/dataset/glioma\glioma_0554.jpg,compressed_glioma_0554.jpg,6.57,data/compressed/kd_tree\compressed_glioma_0554.jpg,1:5,3.0558,3.1725,0,3.2743,0.045,25.1619,0.8619,0
glioma_0555.jpg,34.84,data/dataset/glioma\glioma_0555.jpg,compressed_glioma_0555.jpg,6.33,data/compressed/kd_tree\compressed_glioma_0555.jpg,1:5,3.6671,3.1865,0,3.2848,0.0352,26.3738,0.8596,0
glioma_0556.jpg,31.85,data/dataset/glioma\glioma_0556.jpg,compressed_glioma_0556.jpg,5.82,data/compressed/kd_tree\compressed_glioma_0556.jpg,1:5,2.5148,3.2925,0,3.3955,0.0356,26.4412,0.8748,0
glioma_0557.jpg,34.01,data/dataset/glioma\glioma_0557.jpg,compressed_glioma_0557.jpg,6.29,data/compressed/kd_tree\compressed_glioma_0557.jpg,1:5,2.4531,3.1922,0,3.2829,0.0374,25.044,0.8653,0
glioma_0558.jpg,20.02,data/dataset/glioma\glioma_0558.jpg,compressed_glioma_0558.jpg,3.78,data/compressed/kd_tree\compressed_glioma_0558.jpg,1:5,0.0,3.3419,0,3.4376,0.0413,29.1673,0.9338,0
glioma_0559.jpg,33.23,data/dataset/glioma\glioma_0559.jpg,compressed_glioma_0559.jpg,5.38,data/compressed/kd_tree\compressed_glioma_0559.jpg,1:6,3.0303,3.1054,0,3.1959,0.0354,29.167,0.899,0
glioma_0560.jpg,35.96,data/dataset/glioma\glioma_0560.jpg,compressed_glioma_0560.jpg,6.56,data/compressed/kd_tree\compressed_glioma_0560.jpg,1:5,2.1348,3.1953,0,3.2915,0.0356,25.5642,0.8502,0
glioma_0561.jpg,41.95,data/dataset/glioma\glioma_0561.jpg,compressed_glioma_0561.jpg,7.65,data/compressed/kd_tree\compressed_glioma_0561.jpg,1:5,3.196,3.1223,0,3.2394,0.0357,25.1822,0.8175,0
glioma_0562.jpg,30.11,data/dataset/glioma\glioma_0562.jpg,compressed_glioma_0562.jpg,5.53,data/compressed/kd_tree\compressed_glioma_0562.jpg,1:5,2.5856,3.259,0,3.3607,0.0286,26.1658,0.8683,0
glioma_0563.jpg,32.98,data/dataset/glioma\glioma_0563.jpg,compressed_glioma_0563.jpg,6.3,data/compressed/kd_tree\compressed_glioma_0563.jpg,1:5,3.9098,3.2863,0,3.3883,0.0332,25.124,0.8607,0
glioma_0564.jpg,34.69,data/dataset/glioma\glioma_0564.jpg,compressed_glioma_0564.jpg,6.24,data/compressed/kd_tree\compressed_glioma_0564.jpg,1:5,0.0,3.1346,0,3.2553,0.0286,26.1549,0.8464,0
glioma_0565.jpg,23.54,data/dataset/glioma\glioma_0565.jpg,compressed_glioma_0565.jpg,4.3,data/compressed/kd_tree\compressed_glioma_0565.jpg,1:5,16.8114,3.2595,0,3.3854,0.0341,29.6027,0.9058,0
glioma_0566.jpg,31.57,data/dataset/glioma\glioma_0566.jpg,compressed_glioma_0566.jpg,5.75,data/compressed/kd_tree\compressed_glioma_0566.jpg,1:5,4.0655,3.2934,0,3.3999,0.0457,27.07,0.8727,0
glioma_0567.jpg,43.79,data/dataset/glioma\glioma_0567.jpg,compressed_glioma_0567.jpg,7.81,data/compressed/kd_tree\compressed_glioma_0567.jpg,1:5,5.065,3.0724,0,3.1632,0.0333,26.0087,0.8333,0
glioma_0568.jpg,32.25,data/dataset/glioma\glioma_0568.jpg,compressed_glioma_0568.jpg,5.9,data/compressed/kd_tree\compressed_glioma_0568.jpg,1:5,7.6208,3.2689,0,3.3695,0.0407,26.5315,0.8582,0
glioma_0569.jpg,36.9,data/dataset/glioma\glioma_0569.jpg,compressed_glioma_0569.jpg,7.14,data/compressed/kd_tree\compressed_glioma_0569.jpg,1:5,3.7863,3.2849,0,3.3853,0.0417,26.2614,0.8318,0
glioma_0570.jpg,41.75,data/dataset/glioma\glioma_0570.jpg,compressed_glioma_0570.jpg,7.58,data/compressed/kd_tree\compressed_glioma_0570.jpg,1:5,3.7918,3.1052,0,3.1986,0.0352,24.0777,0.8179,0
glioma_0571.jpg,31.07,data/dataset/glioma\glioma_0571.jpg,compressed_glioma_0571.jpg,5.72,data/compressed/kd_tree\compressed_glioma_0571.jpg,1:5,0.0,3.2591,0,3.3686,0.0484,24.9622,0.8657,0
glioma_0572.jpg,38.43,data/dataset/glioma\glioma_0572.jpg,compressed_glioma_0572.jpg,6.98,data/compressed/kd_tree\compressed_glioma_0572.jpg,1:5,3.5858,3.3073,0,3.4124,0.0347,25.2455,0.857,0
glioma_0573.jpg,30.54,data/dataset/glioma\glioma_0573.jpg,compressed_glioma_0573.jpg,5.21,data/compressed/kd_tree\compressed_glioma_0573.jpg,1:5,3.0289,3.2872,0,3.4041,0.0267,26.7267,0.9075,0
glioma_0574.jpg,31.68,data/dataset/glioma\glioma_0574.jpg,compressed_glioma_0574.jpg,5.68,data/compressed/kd_tree\compressed_glioma_0574.jpg,1:5,1.6055,3.4804,0,3.5816,0.0371,27.0751,0.8892,0
glioma_0575.jpg,25.05,data/dataset/glioma\glioma_0575.jpg,compressed_glioma_0575.jpg,4.95,data/compressed/kd_tree\compressed_glioma_0575.jpg,1:5,5.3737,3.4268,0,3.5466,0.039,26.7266,0.894,0
glioma_0576.jpg,30.36,data/dataset/glioma\glioma_0576.jpg,compressed_glioma_0576.jpg,5.53,data/compressed/kd_tree\compressed_glioma_0576.jpg,1:5,2.0447,3.3009,0,3.4086,0.046,26.4711,0.876,0
glioma_0577.jpg,28.27,data/dataset/glioma\glioma_0577.jpg,compressed_glioma_0577.jpg,5.35,data/compressed/kd_tree\compressed_glioma_0577.jpg,1:5,3.2177,3.2933,0,3.3962,0.0408,24.375,0.8726,0
glioma_0578.jpg,38.77,data/dataset/glioma\glioma_0578.jpg,compressed_glioma_0578.jpg,6.94,data/compressed/kd_tree\compressed_glioma_0578.jpg,1:5,2.8172,3.1523,0,3.2607,0.0384,26.0162,0.8389,0
glioma_0579.jpg,43.26,data/dataset/glioma\glioma_0579.jpg,compressed_glioma_0579.jpg,7.89,data/compressed/kd_tree\compressed_glioma_0579.jpg,1:5,3.0479,3.1022,0,3.2098,0.0366,23.6816,0.8259,0
glioma_0580.jpg,28.4,data/dataset/glioma\glioma_0580.jpg,compressed_glioma_0580.jpg,5.25,data/compressed/kd_tree\compressed_glioma_0580.jpg,1:5,7.792,3.2843,0,3.4007,0.043,26.0856,0.8806,0
glioma_0581.jpg,32.96,data/dataset/glioma\glioma_0581.jpg,compressed_glioma_0581.jpg,6.12,data/compressed/kd_tree\compressed_glioma_0581.jpg,1:5,3.1455,3.1616,0,3.2928,0.0393,26.3296,0.8405,0
glioma_0582.jpg,34.66,data/dataset/glioma\glioma_0582.jpg,compressed_glioma_0582.jpg,6.31,data/compressed/kd_tree\compressed_glioma_0582.jpg,1:5,3.4242,3.3659,0,3.4606,0.027,25.1957,0.8728,0
glioma_0583.jpg,34.28,data/dataset/glioma\glioma_0583.jpg,compressed_glioma_0583.jpg,6.55,data/compressed/kd_tree\compressed_glioma_0583.jpg,1:5,18.0049,3.1657,0,3.2851,0.0304,24.9174,0.8471,0
glioma_0584.jpg,37.68,data/dataset/glioma\glioma_0584.jpg,compressed_glioma_0584.jpg,6.84,data/compressed/kd_tree\compressed_glioma_0584.jpg,1:5,2.7459,3.2046,0,3.2965,0.0405,25.3442,0.8358,0
glioma_0585.jpg,22.73,data/dataset/glioma\glioma_0585.jpg,compressed_glioma_0585.jpg,4.19,data/compressed/kd_tree\compressed_glioma_0585.jpg,1:5,0.0,3.2803,0,3.3743,0.0385,29.6645,0.9174,0
glioma_0586.jpg,41.14,data/dataset/glioma\glioma_0586.jpg,compressed_glioma_0586.jpg,7.75,data/compressed/kd_tree\compressed_glioma_0586.jpg,1:5,2.4872,3.0945,0,3.1882,0.0474,25.0168,0.8223,0
glioma_0587.jpg,42.23,data/dataset/glioma\glioma_0587.jpg,compressed_glioma_0587.jpg,7.54,data/compressed/kd_tree\compressed_glioma_0587.jpg,1:5,3.056,3.1456,0,3.2403,0.0374,25.2424,0.8277,0
glioma_0588.jpg,37.34,data/dataset/glioma\glioma_0588.jpg,compressed_glioma_0588.jpg,6.8,data/compressed/kd_tree\compressed_glioma_0588.jpg,1:5,3.6426,3.112,0,3.2167,0.0497,25.1788,0.8408,0
glioma_0589.jpg,30.84,data/dataset/glioma\glioma_0589.jpg,compressed_glioma_0589.jpg,5.78,data/compressed/kd_tree\compressed_glioma_0589.jpg,1:5,3.118,3.2625,0,3.3606,0.0372,24.9899,0.8833,0
glioma_0590.jpg,22.23,data/dataset/glioma\glioma_0590.jpg,compressed_glioma_0590.jpg,4.46,data/compressed/kd_tree\compressed_glioma_0590.jpg,1:4,3.3376,3.372,0,3.4752,0.0326,27.2832,0.9048,0
glioma_0591.jpg,37.33,data/dataset/glioma\glioma_0591.jpg,compressed_glioma_0591.jpg,6.97,data/compressed/kd_tree\compressed_glioma_0591.jpg,1:5,3.056,3.2145,0,3.3075,0.0328,24.8001,0.8427,0
glioma_0592.jpg,39.72,data/dataset/glioma\glioma_0592.jpg,compressed_glioma_0592.jpg,7.07,data/compressed/kd_tree\compressed_glioma_0592.jpg,1:5,7.447,3.0873,0,3.2013,0.0334,25.8177,0.844,0
glioma_0593.jpg,37.0,data/dataset/glioma\glioma_0593.jpg,compressed_glioma_0593.jpg,6.42,data/compressed/kd_tree\compressed_glioma_0593.jpg,1:5,4.065,3.1483,0,3.2561,0.0339,26.5929,0.888,0
glioma_0594.jpg,35.26,data/dataset/glioma\glioma_0594.jpg,compressed_glioma_0594.jpg,6.25,data/compressed/kd_tree\compressed_glioma_0594.jpg,1:5,3.216,3.1163,0,3.2071,0.0466,26.1277,0.859,0
glioma_0595.jpg,35.2,data/dataset/glioma\glioma_0595.jpg,compressed_glioma_0595.jpg,6.68,data/compressed/kd_tree\compressed_glioma_0595.jpg,1:5,2.4271,3.198,0,3.3087,0.0364,25.2274,0.8547,0
glioma_0596.jpg,36.74,data/dataset/glioma\glioma_0596.jpg,compressed_glioma_0596.jpg,6.98,data/compressed/kd_tree\compressed_glioma_0596.jpg,1:5,2.8422,3.1402,0,3.2461,0.025,26.7106,0.8304,0
glioma_0597.jpg,34.89,data/dataset/glioma\glioma_0597.jpg,compressed_glioma_0597.jpg,6.5,data/compressed/kd_tree\compressed_glioma_0597.jpg,1:5,19.5429,3.2007,0,3.3214,0.0435,25.4802,0.8604,0
glioma_0598.jpg,30.27,data/dataset/glioma\glioma_0598.jpg,compressed_glioma_0598.jpg,5.81,data/compressed/kd_tree\compressed_glioma_0598.jpg,1:5,3.0544,3.36,0,3.4719,0.0347,24.5264,0.8554,0
glioma_0599.jpg,35.79,data/dataset/glioma\glioma_0599.jpg,compressed_glioma_0599.jpg,6.21,data/compressed/kd_tree\compressed_glioma_0599.jpg,1:5,3.2082,3.2998,0,3.3967,0.034,25.7246,0.8559,0
glioma_0600.jpg,22.17,data/dataset/glioma\glioma_0600.jpg,compressed_glioma_0600.jpg,4.18,data/compressed/kd_tree\compressed_glioma_0600.jpg,1:5,2.5046,3.5843,0,3.7014,0.0443,28.8447,0.9135,0
glioma_0601.jpg,30.14,data/dataset/glioma\glioma_0601.jpg,compressed_glioma_0601.jpg,5.62,data/compressed/kd_tree\compressed_glioma_0601.jpg,1:5,3.6352,3.2934,0,3.4056,0.0413,26.7831,0.8964,0
glioma_0602.jpg,34.06,data/dataset/glioma\glioma_0602.jpg,compressed_glioma_0602.jpg,6.33,data/compressed/kd_tree\compressed_glioma_0602.jpg,1:5,2.3868,3.4142,0,3.5223,0.0328,26.9962,0.8782,0
glioma_0603.jpg,31.11,data/dataset/glioma\glioma_0603.jpg,compressed_glioma_0603.jpg,5.57,data/compressed/kd_tree\compressed_glioma_0603.jpg,1:5,2.4009,3.1125,0,3.2185,0.0513,26.8271,0.8749,0
glioma_0604.jpg,26.18,data/dataset/glioma\glioma_0604.jpg,compressed_glioma_0604.jpg,4.98,data/compressed/kd_tree\compressed_glioma_0604.jpg,1:5,4.0851,3.3285,0,3.4324,0.0299,27.6223,0.8971,0
glioma_0605.jpg,36.0,data/dataset/glioma\glioma_0605.jpg,compressed_glioma_0605.jpg,6.97,data/compressed/kd_tree\compressed_glioma_0605.jpg,1:5,2.6977,3.1909,0,3.3071,0.0359,24.3321,0.8392,0
glioma_0606.jpg,37.9,data/dataset/glioma\glioma_0606.jpg,compressed_glioma_0606.jpg,7.1,data/compressed/kd_tree\compressed_glioma_0606.jpg,1:5,4.1881,3.1181,0,3.2246,0.0327,24.9952,0.8311,0
glioma_0607.jpg,34.8,data/dataset/glioma\glioma_0607.jpg,compressed_glioma_0607.jpg,6.42,data/compressed/kd_tree\compressed_glioma_0607.jpg,1:5,4.3349,3.1958,0,3.2936,0.0296,25.6421,0.8647,0
glioma_0608.jpg,45.1,data/dataset/glioma\glioma_0608.jpg,compressed_glioma_0608.jpg,7.95,data/compressed/kd_tree\compressed_glioma_0608.jpg,1:5,0.0,3.062,0,3.1468,0.0439,25.0969,0.8303,0
glioma_0609.jpg,40.58,data/dataset/glioma\glioma_0609.jpg,compressed_glioma_0609.jpg,7.2,data/compressed/kd_tree\compressed_glioma_0609.jpg,1:5,4.2026,3.1037,0,3.2077,0.0279,25.5576,0.8719,0
glioma_0610.jpg,33.26,data/dataset/glioma\glioma_0610.jpg,compressed_glioma_0610.jpg,5.73,data/compressed/kd_tree\compressed_glioma_0610.jpg,1:5,5.621,3.2228,0,3.3337,0.0333,28.9551,0.9008,0
glioma_0611.jpg,39.65,data/dataset/glioma\glioma_0611.jpg,compressed_glioma_0611.jpg,6.85,data/compressed/kd_tree\compressed_glioma_0611.jpg,1:5,3.0317,3.1325,0,3.232,0.0262,27.6847,0.8554,0
glioma_0612.jpg,39.81,data/dataset/glioma\glioma_0612.jpg,compressed_glioma_0612.jpg,7.36,data/compressed/kd_tree\compressed_glioma_0612.jpg,1:5,2.0828,3.0696,0,3.1798,0.0509,24.1589,0.8293,0
glioma_0613.jpg,44.43,data/dataset/glioma\glioma_0613.jpg,compressed_glioma_0613.jpg,7.58,data/compressed/kd_tree\compressed_glioma_0613.jpg,1:5,2.629,3.0613,0,3.1817,0.0418,25.6912,0.8421,0
glioma_0614.jpg,31.2,data/dataset/glioma\glioma_0614.jpg,compressed_glioma_0614.jpg,5.74,data/compressed/kd_tree\compressed_glioma_0614.jpg,1:5,2.7685,3.3244,0,3.439,0.0436,25.8798,0.862,0
glioma_0615.jpg,48.47,data/dataset/glioma\glioma_0615.jpg,compressed_glioma_0615.jpg,8.67,data/compressed/kd_tree\compressed_glioma_0615.jpg,1:5,3.0239,3.0087,0,3.1199,0.0354,23.8607,0.7936,0
glioma_0616.jpg,32.3,data/dataset/glioma\glioma_0616.jpg,compressed_glioma_0616.jpg,6.34,data/compressed/kd_tree\compressed_glioma_0616.jpg,1:5,17.1406,3.2054,0,3.3182,0.043,26.0046,0.8254,0
glioma_0617.jpg,40.64,data/dataset/glioma\glioma_0617.jpg,compressed_glioma_0617.jpg,7.41,data/compressed/kd_tree\compressed_glioma_0617.jpg,1:5,3.2887,3.1111,0,3.2679,0.0342,25.8593,0.8443,0
