Original Image,Original Image Size (KB),Original Image Path,Compressed Image,Compressed Image Size (KB),Compressed Image Path,Compression Ratio,Build Tree Time (ms),Nearest Search Time (ms),CNN Inference Time (ms),Encoding Time (s),Decoding Time (s),PSNR (dB),SSIM,Blocks (blocks/s)
glioma_0451.jpg,29.62,data/dataset/glioma\glioma_0451.jpg,compressed_glioma_0451.jpg,5.43,data/compressed/vp_tree\compressed_glioma_0451.jpg,1:5,16.1388,0.151,49.1498,0.2218,0.0348,25.4772,0.8132,6579.6128
glioma_0452.jpg,32.45,data/dataset/glioma\glioma_0452.jpg,compressed_glioma_0452.jpg,6.13,data/compressed/vp_tree\compressed_glioma_0452.jpg,1:5,15.9478,0.1326,51.3871,0.2055,0.0373,24.2968,0.7815,7487.4652
glioma_0453.jpg,31.44,data/dataset/glioma\glioma_0453.jpg,compressed_glioma_0453.jpg,5.38,data/compressed/vp_tree\compressed_glioma_0453.jpg,1:5,15.9895,0.2307,55.9974,0.3156,0.0353,23.6334,0.8161,4232.796
glioma_0454.jpg,38.39,data/dataset/glioma\glioma_0454.jpg,compressed_glioma_0454.jpg,6.84,data/compressed/vp_tree\compressed_glioma_0454.jpg,1:5,8.893,0.1213,62.2365,0.1981,0.0362,23.592,0.7558,8067.848
glioma_0455.jpg,24.77,data/dataset/glioma\glioma_0455.jpg,compressed_glioma_0455.jpg,4.38,data/compressed/vp_tree\compressed_glioma_0455.jpg,1:5,15.9361,0.229,67.0877,0.3189,0.0365,24.936,0.8674,4341.6443
glioma_0456.jpg,42.45,data/dataset/glioma\glioma_0456.jpg,compressed_glioma_0456.jpg,7.1,data/compressed/vp_tree\compressed_glioma_0456.jpg,1:5,16.0491,0.0425,57.193,0.1198,0.0335,22.1742,0.7411,22469.5641
glioma_0457.jpg,43.48,data/dataset/glioma\glioma_0457.jpg,compressed_glioma_0457.jpg,7.71,data/compressed/vp_tree\compressed_glioma_0457.jpg,1:5,0.0,0.0304,60.6461,0.1176,0.0345,22.6373,0.7308,18568.1745
glioma_0458.jpg,46.55,data/dataset/glioma\glioma_0458.jpg,compressed_glioma_0458.jpg,7.68,data/compressed/vp_tree\compressed_glioma_0458.jpg,1:6,6.9647,0.0463,61.8858,0.1206,0.0334,24.0478,0.7495,21018.8329
glioma_0459.jpg,40.61,data/dataset/glioma\glioma_0459.jpg,compressed_glioma_0459.jpg,7.16,data/compressed/vp_tree\compressed_glioma_0459.jpg,1:5,5.5199,0.0525,63.6566,0.1244,0.0338,22.8853,0.754,18529.8023
glioma_0460.jpg,31.55,data/dataset/glioma\glioma_0460.jpg,compressed_glioma_0460.jpg,5.5,data/compressed/vp_tree\compressed_glioma_0460.jpg,1:5,15.6467,0.2507,55.0189,0.3336,0.0347,24.5479,0.8025,3911.1469
glioma_0461.jpg,37.33,data/dataset/glioma\glioma_0461.jpg,compressed_glioma_0461.jpg,6.66,data/compressed/vp_tree\compressed_glioma_0461.jpg,1:5,0.0,0.0876,62.0499,0.1675,0.0399,24.2228,0.7788,9710.0687
glioma_0462.jpg,37.72,data/dataset/glioma\glioma_0462.jpg,compressed_glioma_0462.jpg,6.67,data/compressed/vp_tree\compressed_glioma_0462.jpg,1:5,15.6901,0.1109,58.7246,0.1902,0.0354,23.9291,0.7749,8919.5105
glioma_0463.jpg,37.59,data/dataset/glioma\glioma_0463.jpg,compressed_glioma_0463.jpg,6.32,data/compressed/vp_tree\compressed_glioma_0463.jpg,1:5,16.0677,0.0385,56.7551,0.1143,0.0367,24.9897,0.7819,25941.2756
glioma_0464.jpg,38.72,data/dataset/glioma\glioma_0464.jpg,compressed_glioma_0464.jpg,7.27,data/compressed/vp_tree\compressed_glioma_0464.jpg,1:5,15.9321,0.0592,50.3147,0.1277,0.0417,22.0418,0.7292,16892.7598
glioma_0465.jpg,37.08,data/dataset/glioma\glioma_0465.jpg,compressed_glioma_0465.jpg,6.54,data/compressed/vp_tree\compressed_glioma_0465.jpg,1:5,15.8772,0.1379,49.6502,0.209,0.0329,24.2169,0.7613,7138.0425
glioma_0466.jpg,26.35,data/dataset/glioma\glioma_0466.jpg,compressed_glioma_0466.jpg,4.71,data/compressed/vp_tree\compressed_glioma_0466.jpg,1:5,2.2545,0.2319,59.7343,0.3028,0.0325,25.5265,0.8308,4301.7856
glioma_0467.jpg,38.91,data/dataset/glioma\glioma_0467.jpg,compressed_glioma_0467.jpg,6.66,data/compressed/vp_tree\compressed_glioma_0467.jpg,1:5,0.0,0.0497,65.6838,0.1166,0.0361,23.4814,0.7732,20129.6712
glioma_0468.jpg,27.76,data/dataset/glioma\glioma_0468.jpg,compressed_glioma_0468.jpg,4.86,data/compressed/vp_tree\compressed_glioma_0468.jpg,1:5,15.7719,0.1975,55.1963,0.274,0.037,25.3457,0.8423,5042.8644
glioma_0469.jpg,32.38,data/dataset/glioma\glioma_0469.jpg,compressed_glioma_0469.jpg,5.83,data/compressed/vp_tree\compressed_glioma_0469.jpg,1:5,15.6832,0.0836,48.4946,0.1529,0.0342,22.9688,0.7965,11781.5589
glioma_0470.jpg,34.44,data/dataset/glioma\glioma_0470.jpg,compressed_glioma_0470.jpg,6.47,data/compressed/vp_tree\compressed_glioma_0470.jpg,1:5,15.7058,0.2521,52.669,0.3301,0.0437,23.0213,0.7967,3932.1012
glioma_0471.jpg,33.48,data/dataset/glioma\glioma_0471.jpg,compressed_glioma_0471.jpg,5.89,data/compressed/vp_tree\compressed_glioma_0471.jpg,1:5,15.7068,0.0503,50.4823,0.1207,0.0314,24.2383,0.8178,19883.0032
glioma_0472.jpg,35.82,data/dataset/glioma\glioma_0472.jpg,compressed_glioma_0472.jpg,6.25,data/compressed/vp_tree\compressed_glioma_0472.jpg,1:5,0.0,0.1436,62.0506,0.2119,0.038,24.6952,0.7876,6835.6803
glioma_0473.jpg,41.24,data/dataset/glioma\glioma_0473.jpg,compressed_glioma_0473.jpg,7.08,data/compressed/vp_tree\compressed_glioma_0473.jpg,1:5,15.8577,0.1203,67.2662,0.2099,0.0321,24.0144,0.7401,8117.527
glioma_0474.jpg,43.05,data/dataset/glioma\glioma_0474.jpg,compressed_glioma_0474.jpg,7.42,data/compressed/vp_tree\compressed_glioma_0474.jpg,1:5,16.0048,0.0358,71.7044,0.1258,0.0345,24.1642,0.7516,26851.0975
glioma_0475.jpg,30.58,data/dataset/glioma\glioma_0475.jpg,compressed_glioma_0475.jpg,5.41,data/compressed/vp_tree\compressed_glioma_0475.jpg,1:5,16.0973,0.2388,46.9208,0.3144,0.0336,23.7495,0.8166,4112.0982
glioma_0476.jpg,34.75,data/dataset/glioma\glioma_0476.jpg,compressed_glioma_0476.jpg,6.07,data/compressed/vp_tree\compressed_glioma_0476.jpg,1:5,15.6851,0.1092,53.0422,0.1815,0.0353,23.9121,0.7918,9076.5464
glioma_0477.jpg,34.68,data/dataset/glioma\glioma_0477.jpg,compressed_glioma_0477.jpg,5.97,data/compressed/vp_tree\compressed_glioma_0477.jpg,1:5,15.7285,0.2018,49.9482,0.2755,0.0408,22.3114,0.8151,4927.7212
glioma_0478.jpg,35.81,data/dataset/glioma\glioma_0478.jpg,compressed_glioma_0478.jpg,6.27,data/compressed/vp_tree\compressed_glioma_0478.jpg,1:5,15.6612,0.0719,55.0234,0.1471,0.0397,24.149,0.7756,13398.1168
glioma_0479.jpg,33.03,data/dataset/glioma\glioma_0479.jpg,compressed_glioma_0479.jpg,5.96,data/compressed/vp_tree\compressed_glioma_0479.jpg,1:5,15.7871,0.1288,53.4728,0.2058,0.0295,25.3986,0.7902,7639.599
glioma_0480.jpg,31.93,data/dataset/glioma\glioma_0480.jpg,compressed_glioma_0480.jpg,5.55,data/compressed/vp_tree\compressed_glioma_0480.jpg,1:5,3.021,0.1201,60.0309,0.1914,0.037,26.4488,0.8056,7979.6805
glioma_0481.jpg,33.75,data/dataset/glioma\glioma_0481.jpg,compressed_glioma_0481.jpg,5.99,data/compressed/vp_tree\compressed_glioma_0481.jpg,1:5,7.8452,0.0557,58.6286,0.1268,0.0347,23.5126,0.7976,17948.4956
glioma_0482.jpg,30.93,data/dataset/glioma\glioma_0482.jpg,compressed_glioma_0482.jpg,5.37,data/compressed/vp_tree\compressed_glioma_0482.jpg,1:5,16.0003,0.1305,55.3324,0.206,0.0355,24.8756,0.8146,7604.0807
glioma_0483.jpg,38.14,data/dataset/glioma\glioma_0483.jpg,compressed_glioma_0483.jpg,6.62,data/compressed/vp_tree\compressed_glioma_0483.jpg,1:5,15.9581,0.1247,67.1208,0.2128,0.0354,23.9754,0.7464,7957.9611
glioma_0484.jpg,25.25,data/dataset/glioma\glioma_0484.jpg,compressed_glioma_0484.jpg,4.71,data/compressed/vp_tree\compressed_glioma_0484.jpg,1:5,15.9442,0.2594,55.5892,0.3541,0.0344,23.7916,0.8439,3836.5221
glioma_0485.jpg,34.52,data/dataset/glioma\glioma_0485.jpg,compressed_glioma_0485.jpg,5.88,data/compressed/vp_tree\compressed_glioma_0485.jpg,1:5,15.8131,0.0463,54.9583,0.1192,0.0346,27.6602,0.7852,21165.2941
glioma_0486.jpg,45.48,data/dataset/glioma\glioma_0486.jpg,compressed_glioma_0486.jpg,7.64,data/compressed/vp_tree\compressed_glioma_0486.jpg,1:5,15.9225,0.0406,50.77,0.1197,0.0295,22.4166,0.7148,22019.037
glioma_0487.jpg,37.17,data/dataset/glioma\glioma_0487.jpg,compressed_glioma_0487.jpg,6.21,data/compressed/vp_tree\compressed_glioma_0487.jpg,1:5,15.9066,0.2185,60.6968,0.3037,0.0354,23.7365,0.7904,4508.6645
glioma_0488.jpg,35.88,data/dataset/glioma\glioma_0488.jpg,compressed_glioma_0488.jpg,6.25,data/compressed/vp_tree\compressed_glioma_0488.jpg,1:5,15.7349,0.1166,60.7958,0.2013,0.0358,24.8665,0.784,8209.0824
glioma_0489.jpg,40.65,data/dataset/glioma\glioma_0489.jpg,compressed_glioma_0489.jpg,7.11,data/compressed/vp_tree\compressed_glioma_0489.jpg,1:5,15.9621,0.0494,58.0652,0.1278,0.0338,22.9276,0.7542,19044.2224
glioma_0490.jpg,30.52,data/dataset/glioma\glioma_0490.jpg,compressed_glioma_0490.jpg,5.58,data/compressed/vp_tree\compressed_glioma_0490.jpg,1:5,1.0369,0.2451,59.8164,0.3151,0.0355,23.7623,0.7876,4060.091
glioma_0491.jpg,39.45,data/dataset/glioma\glioma_0491.jpg,compressed_glioma_0491.jpg,6.92,data/compressed/vp_tree\compressed_glioma_0491.jpg,1:5,21.7819,0.1157,51.2505,0.2092,0.0321,23.4918,0.7367,8500.0382
glioma_0492.jpg,27.5,data/dataset/glioma\glioma_0492.jpg,compressed_glioma_0492.jpg,4.49,data/compressed/vp_tree\compressed_glioma_0492.jpg,1:6,15.7738,0.1816,50.1478,0.2529,0.0395,25.7458,0.8676,5507.152
glioma_0493.jpg,35.26,data/dataset/glioma\glioma_0493.jpg,compressed_glioma_0493.jpg,5.97,data/compressed/vp_tree\compressed_glioma_0493.jpg,1:5,16.134,0.0428,55.449,0.1343,0.0352,25.8881,0.7751,21771.2521
glioma_0494.jpg,32.17,data/dataset/glioma\glioma_0494.jpg,compressed_glioma_0494.jpg,5.6,data/compressed/vp_tree\compressed_glioma_0494.jpg,1:5,15.6758,0.0747,54.462,0.1467,0.0405,24.2593,0.8084,13379.6687
glioma_0495.jpg,38.92,data/dataset/glioma\glioma_0495.jpg,compressed_glioma_0495.jpg,6.27,data/compressed/vp_tree\compressed_glioma_0495.jpg,1:6,15.7058,0.2177,50.422,0.294,0.0365,23.1384,0.7759,4518.2217
glioma_0496.jpg,36.71,data/dataset/glioma\glioma_0496.jpg,compressed_glioma_0496.jpg,6.66,data/compressed/vp_tree\compressed_glioma_0496.jpg,1:5,15.7375,0.0693,67.3089,0.1594,0.0404,23.6832,0.763,13410.7927
glioma_0497.jpg,40.0,data/dataset/glioma\glioma_0497.jpg,compressed_glioma_0497.jpg,7.2,data/compressed/vp_tree\compressed_glioma_0497.jpg,1:5,16.1128,0.0382,70.1051,0.1302,0.0295,23.168,0.7387,23262.1866
glioma_0498.jpg,20.64,data/dataset/glioma\glioma_0498.jpg,compressed_glioma_0498.jpg,3.32,data/compressed/vp_tree\compressed_glioma_0498.jpg,1:6,15.6643,0.1471,55.1076,0.2218,0.0359,28.0538,0.8968,6779.6897
glioma_0499.jpg,46.16,data/dataset/glioma\glioma_0499.jpg,compressed_glioma_0499.jpg,7.75,data/compressed/vp_tree\compressed_glioma_0499.jpg,1:5,2.0103,0.0535,66.0136,0.1238,0.0349,22.4852,0.7186,18367.1984
glioma_0500.jpg,29.38,data/dataset/glioma\glioma_0500.jpg,compressed_glioma_0500.jpg,5.16,data/compressed/vp_tree\compressed_glioma_0500.jpg,1:5,15.6641,0.1067,60.6608,0.1931,0.0356,25.8385,0.8258,8772.3826
glioma_0501.jpg,48.93,data/dataset/glioma\glioma_0501.jpg,compressed_glioma_0501.jpg,8.15,data/compressed/vp_tree\compressed_glioma_0501.jpg,1:6,16.058,0.0424,54.4963,0.115,0.0357,23.0912,0.7059,23036.3559
glioma_0502.jpg,30.58,data/dataset/glioma\glioma_0502.jpg,compressed_glioma_0502.jpg,5.65,data/compressed/vp_tree\compressed_glioma_0502.jpg,1:5,16.026,0.1217,51.6706,0.1994,0.0363,23.8371,0.8199,7896.0168
glioma_0503.jpg,28.25,data/dataset/glioma\glioma_0503.jpg,compressed_glioma_0503.jpg,4.95,data/compressed/vp_tree\compressed_glioma_0503.jpg,1:5,16.1085,0.1657,60.5779,0.2628,0.0341,24.4776,0.8421,5986.2674
glioma_0504.jpg,39.43,data/dataset/glioma\glioma_0504.jpg,compressed_glioma_0504.jpg,6.97,data/compressed/vp_tree\compressed_glioma_0504.jpg,1:5,15.7194,0.1068,56.4275,0.1869,0.0502,23.7277,0.7352,9002.9919
glioma_0505.jpg,27.75,data/dataset/glioma\glioma_0505.jpg,compressed_glioma_0505.jpg,4.87,data/compressed/vp_tree\compressed_glioma_0505.jpg,1:5,15.6348,0.2352,61.008,0.3189,0.0339,27.4662,0.8235,4227.2052
glioma_0506.jpg,38.73,data/dataset/glioma\glioma_0506.jpg,compressed_glioma_0506.jpg,6.96,data/compressed/vp_tree\compressed_glioma_0506.jpg,1:5,15.9142,0.0726,55.7353,0.146,0.035,22.4167,0.7447,13767.3329
glioma_0507.jpg,46.99,data/dataset/glioma\glioma_0507.jpg,compressed_glioma_0507.jpg,7.83,data/compressed/vp_tree\compressed_glioma_0507.jpg,1:6,15.7166,0.0447,52.0751,0.1178,0.0345,23.4742,0.7181,21708.4191
glioma_0508.jpg,30.98,data/dataset/glioma\glioma_0508.jpg,compressed_glioma_0508.jpg,5.2,data/compressed/vp_tree\compressed_glioma_0508.jpg,1:5,15.6696,0.0485,54.9977,0.1216,0.0326,26.4648,0.8379,20637.0744
glioma_0509.jpg,33.47,data/dataset/glioma\glioma_0509.jpg,compressed_glioma_0509.jpg,5.49,data/compressed/vp_tree\compressed_glioma_0509.jpg,1:6,15.8854,0.0396,55.244,0.113,0.0347,26.3654,0.8275,24447.2561
glioma_0510.jpg,41.19,data/dataset/glioma\glioma_0510.jpg,compressed_glioma_0510.jpg,6.83,data/compressed/vp_tree\compressed_glioma_0510.jpg,1:6,25.1195,0.0355,54.7879,0.119,0.0378,23.5298,0.7581,26212.6401
glioma_0511.jpg,29.33,data/dataset/glioma\glioma_0511.jpg,compressed_glioma_0511.jpg,5.13,data/compressed/vp_tree\compressed_glioma_0511.jpg,1:5,2.017,0.2616,65.2616,0.3385,0.041,26.108,0.8118,3790.9124
glioma_0512.jpg,26.63,data/dataset/glioma\glioma_0512.jpg,compressed_glioma_0512.jpg,4.67,data/compressed/vp_tree\compressed_glioma_0512.jpg,1:5,15.9421,0.2081,55.4574,0.2845,0.0403,26.1311,0.8494,4805.5148
glioma_0513.jpg,30.78,data/dataset/glioma\glioma_0513.jpg,compressed_glioma_0513.jpg,5.69,data/compressed/vp_tree\compressed_glioma_0513.jpg,1:5,15.7292,0.2453,61.3577,0.3324,0.0337,24.0327,0.8068,4010.7645
glioma_0514.jpg,40.8,data/dataset/glioma\glioma_0514.jpg,compressed_glioma_0514.jpg,6.85,data/compressed/vp_tree\compressed_glioma_0514.jpg,1:5,16.0146,0.1297,50.3256,0.2038,0.0348,24.3969,0.7549,7649.559
glioma_0515.jpg,32.44,data/dataset/glioma\glioma_0515.jpg,compressed_glioma_0515.jpg,5.56,data/compressed/vp_tree\compressed_glioma_0515.jpg,1:5,15.9929,0.2412,56.3779,0.326,0.0342,23.4665,0.8045,4114.0952
glioma_0516.jpg,31.35,data/dataset/glioma\glioma_0516.jpg,compressed_glioma_0516.jpg,5.74,data/compressed/vp_tree\compressed_glioma_0516.jpg,1:5,15.7287,0.1228,60.0569,0.2077,0.0358,23.7799,0.8119,7821.959
glioma_0517.jpg,43.25,data/dataset/glioma\glioma_0517.jpg,compressed_glioma_0517.jpg,7.81,data/compressed/vp_tree\compressed_glioma_0517.jpg,1:5,0.0,0.1046,66.8921,0.1944,0.0323,22.4186,0.719,8032.7358
glioma_0518.jpg,29.75,data/dataset/glioma\glioma_0518.jpg,compressed_glioma_0518.jpg,5.61,data/compressed/vp_tree\compressed_glioma_0518.jpg,1:5,15.7006,0.1205,70.7042,0.215,0.035,24.3038,0.8141,7965.8427
glioma_0519.jpg,38.82,data/dataset/glioma\glioma_0519.jpg,compressed_glioma_0519.jpg,6.79,data/compressed/vp_tree\compressed_glioma_0519.jpg,1:5,15.7747,0.0528,48.7294,0.1186,0.0394,23.7756,0.7348,18944.0113
glioma_0520.jpg,22.7,data/dataset/glioma\glioma_0520.jpg,compressed_glioma_0520.jpg,4.33,data/compressed/vp_tree\compressed_glioma_0520.jpg,1:5,0.0,0.247,62.7837,0.3339,0.0335,25.205,0.8579,3776.8911
glioma_0521.jpg,26.38,data/dataset/glioma\glioma_0521.jpg,compressed_glioma_0521.jpg,4.78,data/compressed/vp_tree\compressed_glioma_0521.jpg,1:5,16.0642,0.2219,53.6594,0.3003,0.0298,24.8395,0.8496,4460.4315
glioma_0522.jpg,33.89,data/dataset/glioma\glioma_0522.jpg,compressed_glioma_0522.jpg,6.0,data/compressed/vp_tree\compressed_glioma_0522.jpg,1:5,15.9667,0.1081,48.9738,0.1757,0.0465,24.7969,0.782,9248.4422
glioma_0523.jpg,43.73,data/dataset/glioma\glioma_0523.jpg,compressed_glioma_0523.jpg,7.59,data/compressed/vp_tree\compressed_glioma_0523.jpg,1:5,15.7247,0.0737,61.7592,0.154,0.0339,23.0184,0.7233,13382.6286
glioma_0524.jpg,41.81,data/dataset/glioma\glioma_0524.jpg,compressed_glioma_0524.jpg,6.79,data/compressed/vp_tree\compressed_glioma_0524.jpg,1:6,15.7683,0.035,58.7978,0.1151,0.0337,23.6525,0.7602,25979.4056
glioma_0525.jpg,23.74,data/dataset/glioma\glioma_0525.jpg,compressed_glioma_0525.jpg,4.43,data/compressed/vp_tree\compressed_glioma_0525.jpg,1:5,16.0964,0.2593,51.9674,0.3375,0.0331,23.392,0.8565,3824.5581
glioma_0526.jpg,27.57,data/dataset/glioma\glioma_0526.jpg,compressed_glioma_0526.jpg,5.0,data/compressed/vp_tree\compressed_glioma_0526.jpg,1:5,15.8892,0.124,54.6646,0.2067,0.0346,25.0511,0.8238,7929.3412
glioma_0527.jpg,37.69,data/dataset/glioma\glioma_0527.jpg,compressed_glioma_0527.jpg,6.57,data/compressed/vp_tree\compressed_glioma_0527.jpg,1:5,10.8056,0.0434,60.5204,0.1179,0.0355,23.0342,0.7782,22205.968
glioma_0528.jpg,27.5,data/dataset/glioma\glioma_0528.jpg,compressed_glioma_0528.jpg,4.91,data/compressed/vp_tree\compressed_glioma_0528.jpg,1:5,0.0,0.2387,60.746,0.311,0.0345,25.1196,0.8333,4107.7681
glioma_0529.jpg,38.74,data/dataset/glioma\glioma_0529.jpg,compressed_glioma_0529.jpg,6.88,data/compressed/vp_tree\compressed_glioma_0529.jpg,1:5,15.7647,0.1077,70.6201,0.1967,0.0472,23.1459,0.745,9283.2645
glioma_0530.jpg,31.73,data/dataset/glioma\glioma_0530.jpg,compressed_glioma_0530.jpg,6.12,data/compressed/vp_tree\compressed_glioma_0530.jpg,1:5,15.9252,0.2476,66.7374,0.3379,0.0652,24.3648,0.7795,4012.5594
glioma_0531.jpg,34.8,data/dataset/glioma\glioma_0531.jpg,compressed_glioma_0531.jpg,6.35,data/compressed/vp_tree\compressed_glioma_0531.jpg,1:5,15.7044,0.1129,58.1651,0.1912,0.0457,24.5234,0.7745,8855.4749
glioma_0532.jpg,40.53,data/dataset/glioma\glioma_0532.jpg,compressed_glioma_0532.jpg,6.8,data/compressed/vp_tree\compressed_glioma_0532.jpg,1:5,16.115,0.0508,47.9865,0.1193,0.0294,23.8361,0.773,19240.2714
glioma_0533.jpg,27.44,data/dataset/glioma\glioma_0533.jpg,compressed_glioma_0533.jpg,5.07,data/compressed/vp_tree\compressed_glioma_0533.jpg,1:5,15.7349,0.2353,54.7304,0.3122,0.04,24.6159,0.8347,4235.9771
glioma_0534.jpg,39.09,data/dataset/glioma\glioma_0534.jpg,compressed_glioma_0534.jpg,7.04,data/compressed/vp_tree\compressed_glioma_0534.jpg,1:5,16.0241,0.1148,66.7403,0.2013,0.0346,21.9611,0.7519,8637.6663
glioma_0535.jpg,28.4,data/dataset/glioma\glioma_0535.jpg,compressed_glioma_0535.jpg,4.96,data/compressed/vp_tree\compressed_glioma_0535.jpg,1:5,15.7251,0.2246,60.5021,0.3084,0.0343,23.9402,0.8385,4409.5902
glioma_0536.jpg,38.33,data/dataset/glioma\glioma_0536.jpg,compressed_glioma_0536.jpg,6.76,data/compressed/vp_tree\compressed_glioma_0536.jpg,1:5,15.1198,0.1083,67.0393,0.1931,0.0433,23.5515,0.757,9231.6645
glioma_0537.jpg,30.76,data/dataset/glioma\glioma_0537.jpg,compressed_glioma_0537.jpg,5.6,data/compressed/vp_tree\compressed_glioma_0537.jpg,1:5,15.676,0.2283,67.0025,0.3386,0.0338,23.6572,0.8135,4016.6985
glioma_0538.jpg,25.1,data/dataset/glioma\glioma_0538.jpg,compressed_glioma_0538.jpg,4.32,data/compressed/vp_tree\compressed_glioma_0538.jpg,1:5,15.902,0.1725,71.4459,0.264,0.042,26.9585,0.8711,5798.016
glioma_0539.jpg,27.69,data/dataset/glioma\glioma_0539.jpg,compressed_glioma_0539.jpg,4.78,data/compressed/vp_tree\compressed_glioma_0539.jpg,1:5,15.7504,0.2433,51.8405,0.3203,0.035,25.728,0.8355,4084.9712
glioma_0540.jpg,43.55,data/dataset/glioma\glioma_0540.jpg,compressed_glioma_0540.jpg,7.22,data/compressed/vp_tree\compressed_glioma_0540.jpg,1:6,16.1123,0.0437,49.7916,0.1162,0.0343,22.9225,0.752,20931.8639
glioma_0541.jpg,29.26,data/dataset/glioma\glioma_0541.jpg,compressed_glioma_0541.jpg,5.26,data/compressed/vp_tree\compressed_glioma_0541.jpg,1:5,16.5942,0.1696,54.8325,0.2509,0.0358,22.6412,0.8243,5704.4063
glioma_0542.jpg,29.84,data/dataset/glioma\glioma_0542.jpg,compressed_glioma_0542.jpg,5.6,data/compressed/vp_tree\compressed_glioma_0542.jpg,1:5,15.6775,0.1219,57.0068,0.2034,0.0362,23.5956,0.8217,8007.7697
glioma_0543.jpg,38.15,data/dataset/glioma\glioma_0543.jpg,compressed_glioma_0543.jpg,6.89,data/compressed/vp_tree\compressed_glioma_0543.jpg,1:5,14.0967,0.0664,72.6225,0.1609,0.034,22.9544,0.7602,13796.4322
glioma_0544.jpg,34.26,data/dataset/glioma\glioma_0544.jpg,compressed_glioma_0544.jpg,6.26,data/compressed/vp_tree\compressed_glioma_0544.jpg,1:5,16.0141,0.1313,49.0625,0.2006,0.0341,24.5275,0.7553,7553.9948
glioma_0545.jpg,27.98,data/dataset/glioma\glioma_0545.jpg,compressed_glioma_0545.jpg,4.92,data/compressed/vp_tree\compressed_glioma_0545.jpg,1:5,16.1164,0.0583,48.9025,0.1267,0.035,25.1861,0.846,17145.3043
glioma_0546.jpg,34.34,data/dataset/glioma\glioma_0546.jpg,compressed_glioma_0546.jpg,6.12,data/compressed/vp_tree\compressed_glioma_0546.jpg,1:5,15.6672,0.2365,62.3896,0.3242,0.0608,24.6213,0.8039,4159.9358
glioma_0547.jpg,25.03,data/dataset/glioma\glioma_0547.jpg,compressed_glioma_0547.jpg,4.68,data/compressed/vp_tree\compressed_glioma_0547.jpg,1:5,0.0,0.2429,59.0885,0.3286,0.0365,25.4831,0.8276,3813.5724
glioma_0548.jpg,33.56,data/dataset/glioma\glioma_0548.jpg,compressed_glioma_0548.jpg,5.84,data/compressed/vp_tree\compressed_glioma_0548.jpg,1:5,24.5664,0.1312,49.4447,0.217,0.0333,24.2316,0.8017,7280.5804
glioma_0549.jpg,25.28,data/dataset/glioma\glioma_0549.jpg,compressed_glioma_0549.jpg,4.59,data/compressed/vp_tree\compressed_glioma_0549.jpg,1:5,20.8449,0.1244,52.8312,0.2078,0.0302,26.2173,0.8521,7675.5467
glioma_0550.jpg,39.17,data/dataset/glioma\glioma_0550.jpg,compressed_glioma_0550.jpg,6.96,data/compressed/vp_tree\compressed_glioma_0550.jpg,1:5,15.1546,0.1236,55.0523,0.1998,0.0362,23.7608,0.7348,8027.4811
glioma_0551.jpg,43.15,data/dataset/glioma\glioma_0551.jpg,compressed_glioma_0551.jpg,7.85,data/compressed/vp_tree\compressed_glioma_0551.jpg,1:5,0.0,0.0337,59.5837,0.1181,0.0327,22.826,0.7341,17794.3435
glioma_0552.jpg,34.98,data/dataset/glioma\glioma_0552.jpg,compressed_glioma_0552.jpg,6.28,data/compressed/vp_tree\compressed_glioma_0552.jpg,1:5,15.7514,0.1229,54.8816,0.1991,0.0352,23.6877,0.7755,8005.6651
glioma_0553.jpg,25.97,data/dataset/glioma\glioma_0553.jpg,compressed_glioma_0553.jpg,4.72,data/compressed/vp_tree\compressed_glioma_0553.jpg,1:5,15.6746,0.136,65.1171,0.2212,0.0346,25.9711,0.8373,7291.4078
glioma_0554.jpg,35.97,data/dataset/glioma\glioma_0554.jpg,compressed_glioma_0554.jpg,6.36,data/compressed/vp_tree\compressed_glioma_0554.jpg,1:5,16.5935,0.0673,55.2542,0.1475,0.0407,23.5497,0.7908,13538.6708
glioma_0555.jpg,34.84,data/dataset/glioma\glioma_0555.jpg,compressed_glioma_0555.jpg,6.17,data/compressed/vp_tree\compressed_glioma_0555.jpg,1:5,16.0675,0.1298,54.2409,0.2138,0.0431,24.3146,0.7808,7187.9772
glioma_0556.jpg,31.85,data/dataset/glioma\glioma_0556.jpg,compressed_glioma_0556.jpg,5.69,data/compressed/vp_tree\compressed_glioma_0556.jpg,1:5,17.4019,0.25,66.5002,0.3429,0.0367,24.5389,0.8157,3953.8126
glioma_0557.jpg,34.01,data/dataset/glioma\glioma_0557.jpg,compressed_glioma_0557.jpg,6.04,data/compressed/vp_tree\compressed_glioma_0557.jpg,1:5,1.0033,0.1349,66.2582,0.2074,0.0348,23.0581,0.7976,7360.0926
glioma_0558.jpg,20.02,data/dataset/glioma\glioma_0558.jpg,compressed_glioma_0558.jpg,3.72,data/compressed/vp_tree\compressed_glioma_0558.jpg,1:5,0.0,0.2319,59.9563,0.305,0.0337,26.1413,0.8845,4195.775
glioma_0559.jpg,33.23,data/dataset/glioma\glioma_0559.jpg,compressed_glioma_0559.jpg,5.21,data/compressed/vp_tree\compressed_glioma_0559.jpg,1:6,22.7411,0.0366,52.4015,0.1148,0.0406,26.6447,0.8182,26089.5574
